country,iso_code,Wealth,year,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,trans_prim_m,trans_lowsec_m,attend_higher_1822_m,overage2plus_m
Nicaragua,NIC,Quintile 3,2014,0.721833333,0.480711111,0.389777778,,,,0.0497,0.103166667,0.3704,,,,,,,,,,,
Nicaragua,NIC,Quintile 4,2014,0.802,0.568266667,0.438477778,,,,0.0346,0.0793,0.296633333,,,,,,,,,,,
Nicaragua,NIC,Quintile 5,2014,0.853244444,0.611455556,0.564288889,,,,0.0136,0.056466667,0.2006,,,,,,,,,,,
Niger,NER,Quintile 1,2014,,,,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 2,2014,,,,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 3,2014,,,,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 4,2014,,,,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 5,2014,,,,,,,,,,,,,,,,,,,,
Palestine,PSE,Quintile 1,2014,0.98952,0.780390476,0.506138095,,0.002504545,0.00745,0.015338095,0.055247619,0.340510526,283.4545455,283.4545455,283.4545455,300.8571429,365.5238095,129.7894737,0.004266667,0.997031579,0.907065,0.228285714,0.005557143
Palestine,PSE,Quintile 2,2014,0.986816667,0.849388462,0.621280769,,0.002478571,0.005964286,0.016432143,0.061678571,0.241304348,235.0714286,235.0714286,235.0714286,216.4642857,292.1071429,121.6521739,0.00255,0.999407692,0.92525,0.344811538,0.002684615
Palestine,PSE,Quintile 3,2014,0.988744444,0.830574074,0.545792,,0,0.0055,0.010692308,0.058468889,0.362447368,169.7222222,169.7222222,169.7222222,178.974359,209.2888889,138.5263158,0.00248,0.998936111,0.913175,0.30296,0
Palestine,PSE,Quintile 4,2014,0.996775862,0.892341379,0.61657931,,0,0.000709091,0.006027273,0.039452778,0.217692,210.6969697,210.6969697,210.6969697,193,250.1944444,118.48,0.005945161,1,0.9126375,0.36989697,0.002016667
Palestine,PSE,Quintile 5,2014,0.993910345,0.938321429,0.801558621,,0,0.001325,0.010140625,0.023917647,0.141334783,205.96875,205.96875,205.96875,208.4375,300.4705882,142.4782609,0.004690625,1,0.948454839,0.542970968,0.001373333
Panama,PAN,Quintile 1,2014,0.8832,0.543122222,0.261644444,,,,0.057233333,0.0653,0.271333333,,,,,,,,,,,
Panama,PAN,Quintile 2,2014,0.9209,0.7136,0.414966667,,,,0.019766667,0.05,0.182133333,,,,,,,,,,,
Panama,PAN,Quintile 3,2014,0.959677778,0.787455556,0.537977778,,,,0.006666667,0.031233333,0.156866667,,,,,,,,,,,
Panama,PAN,Quintile 4,2014,0.971745455,0.873122222,0.688355556,,,,0.006533333,0.0311,0.135633333,,,,,,,,,,,
Panama,PAN,Quintile 5,2014,0.992257143,0.929711111,0.8067,,,,0,0.007166667,0.057266667,,,,,,,,,,,
Paraguay,PRY,Quintile 1,2014,0.829633333,0.627322222,0.357266667,,,,0.003866667,0.071566667,0.267166667,,,,,,,,,,,
Paraguay,PRY,Quintile 2,2014,0.892655556,0.738977778,0.443733333,,,,0.013166667,0.0334,0.222866667,,,,,,,,,,,
Paraguay,PRY,Quintile 3,2014,0.924377778,0.819455556,0.6135,,,,0.009033333,0.041266667,0.1817,,,,,,,,,,,
Paraguay,PRY,Quintile 4,2014,0.928077778,0.793822222,0.669122222,,,,0.008633333,0.0343,0.154266667,,,,,,,,,,,
Paraguay,PRY,Quintile 5,2014,0.938788889,0.7903,0.720688889,,,,0,0.0652,0.2271,,,,,,,,,,,
Peru,PER,Quintile 1,2014,0.914677778,0.747555556,0.594955556,,,,0.0137,0.039766667,0.153866667,,,,,,,,,,,
Peru,PER,Quintile 2,2014,0.947833333,0.811455556,0.702922222,,,,0.014866667,0.0381,0.141633333,,,,,,,,,,,
Peru,PER,Quintile 3,2014,0.958322222,0.841966667,0.765466667,,,,0.008466667,0.028566667,0.1538,,,,,,,,,,,
Peru,PER,Quintile 4,2014,0.976626923,0.901566667,0.831211111,,,,0.006733333,0.023633333,0.146833333,,,,,,,,,,,
Peru,PER,Quintile 5,2014,0.98082,0.928177778,0.916133333,,,,0.004333333,0.018233333,0.154,,,,,,,,,,,
S. Tome/Principe,STP,Quintile 1,2014,0.717257143,0.088964286,0.0129,,0.04236875,0.1348,0.084883333,0.152529412,0.413342857,81,81,81,191,78.23529412,66.07142857,0.030244444,0.903255556,,0.011788889,0.294311111
S. Tome/Principe,STP,Quintile 2,2014,0.718885714,0.223007143,0.038063636,,0.014792857,0.104771429,0.062822222,0.116455556,0.326985714,82.85714286,82.85714286,82.85714286,177.6666667,81.11111111,68.85714286,0.045,0.864655556,0.3511,0.007333333,0.336611111
S. Tome/Principe,STP,Quintile 3,2014,0.788621429,0.310971429,0.051475,,0.004578571,0.075807143,0.045052632,0.065492857,0.225421429,74.92857143,74.92857143,74.92857143,157.5789474,88.07142857,72.85714286,0.012855556,0.924666667,0.39725,0.018711111,0.250333333
S. Tome/Principe,STP,Quintile 4,2014,0.888875,0.423472727,0.0696,,0.00615,0.068271429,0.05687,0.065730769,0.126866667,71.42857143,71.42857143,71.42857143,133.05,75.46153846,66.33333333,0.0232,0.9427,0.480825,0.0314375,0.240566667
S. Tome/Principe,STP,Quintile 5,2014,0.95271,0.558666667,0.2647,,0.015044444,0.016555556,0.032553846,0.025,0.084455556,67.33333333,67.33333333,67.33333333,155.5,86.72727273,96.88888889,0.010942857,0.962942857,0.6656,0.113266667,0.160785714
Senegal,SEN,Quintile 1,2014,0.319262963,0.075595,0.0076625,2.353754839,0.682822581,0.71383871,0.4976,0.537005714,0.678,131.1290323,131.1290323,131.1290323,281,170.3714286,127.12,0.457397561,0.920288889,0.7958,0.000819355,0.355194118
Senegal,SEN,Quintile 2,2014,0.401633333,0.122115,0.011773333,2.990496552,0.607582759,0.652682759,0.415691667,0.467617073,0.622052,124.5862069,124.5862069,124.5862069,255.3333333,139.5853659,125.76,0.349148837,0.939784615,0.64,0.007967742,0.302995238
Senegal,SEN,Quintile 3,2014,0.486532,0.16757,0.025588235,4.061103226,0.501077419,0.551512903,0.372356818,0.398334375,0.5735,133.9677419,133.9677419,133.9677419,188.5454545,148.84375,126.8695652,0.31393871,0.946155556,0.7761,0.011592593,0.307963636
Senegal,SEN,Quintile 4,2014,0.4783375,0.324383333,0.043027273,4.911904762,0.397785714,0.453671429,0.334061765,0.364490476,0.6125,125.4761905,125.4761905,125.4761905,150.2058824,123,103.3125,0.291829167,0.99813,0.822766667,0.01614,0.258114815
Senegal,SEN,Quintile 5,2014,0.715,0.391109091,0.22514,6.955417647,0.279911765,0.335664706,0.212412,0.273458824,0.483557143,120.4117647,120.4117647,120.4117647,124.24,105.3529412,93.71428571,0.160994118,0.986041667,0.8963375,0.058723529,0.244452632
Serbia,SRB,Quintile 1,2014,0.96457,0.918575,0.4699,,0.01072,0.0178,0,0.074922222,0.23496,77,77,77,70.83333333,58.33333333,58.5,0.019176923,0.836,0.9790875,0.272925,0.07128125
Serbia,SRB,Quintile 2,2014,0.99931,0.985554545,0.69494,,0,0,0.023992308,0,0.1107,77.86666667,77.86666667,77.86666667,67.46153846,52.85714286,67.15384615,0.017346154,0.948136364,0.993127273,0.459991667,0.00319375
Serbia,SRB,Quintile 3,2014,0.999871429,0.999328571,0.812233333,,0,0.000525,0,0,0.071416667,72.0625,72.0625,72.0625,76.78571429,54.7,54.58333333,0,0.987472727,0.992209091,0.464253846,0.003976471
Serbia,SRB,Quintile 4,2014,1,1,0.8211125,,0,0,0.005425,0,0.077609091,74.21428571,74.21428571,74.21428571,79.5,53.75,61,0.001178571,0.976177778,0.9956,0.59916,0.0159
Serbia,SRB,Quintile 5,2014,1,1,0.934033333,,0,0,0,0,0.00405,76.30769231,76.30769231,76.30769231,80.64285714,58.66666667,67,0,0.997166667,0.978677778,0.715725,0
Sudan,SDN,Quintile 1,2014,0.403171429,0.2357,0.110832,,0.034065385,0.149719231,0.560953488,0.372763889,0.484097222,157.1153846,157.1153846,157.1153846,599.0930233,205.9166667,222.4722222,0.414111111,0.69072,0.6988375,0.045238889,0.5733625
Sudan,SDN,Quintile 2,2014,0.5213,0.338532609,0.113723684,,0.0243675,0.1569425,0.455616981,0.3284375,0.41530625,142.8,142.8,142.8,510.5283019,167.75,188.0833333,0.301434211,0.716530769,0.781835714,0.040524242,0.514259459
Sudan,SDN,Quintile 3,2014,0.620452174,0.435621429,0.197348571,,0.01872,0.097566667,0.262153968,0.217780488,0.358782222,152.0888889,152.0888889,152.0888889,360,150.6585366,166.9555556,0.148497917,0.753521951,0.826595833,0.066562791,0.3938125
Sudan,SDN,Quintile 4,2014,0.836291892,0.621472727,0.358266667,,0.01064,0.0544725,0.127383636,0.07673871,0.186545946,173.8,173.8,173.8,295.5454545,144.9354839,156.0810811,0.040617391,0.833666667,0.875283333,0.140186842,0.263341304
Sudan,SDN,Quintile 5,2014,0.936014815,0.868475862,0.665955556,,0.000884848,0.011766667,0.058533333,0.02282,0.088166667,229.5454545,229.5454545,229.5454545,308.3095238,145.12,203.037037,0.008778378,0.929474286,0.946054839,0.346871429,0.137189474
Togo,TGO,Quintile 1,2014,0.424383333,0.0558,0.006928571,4.350733333,0.331094444,0.452938889,0.184922727,0.210131579,0.441988235,226.2222222,226.2222222,226.2222222,830.7727273,477.5263158,227.8823529,0.170461111,0.879206667,0.764775,0,0.392636842
Togo,TGO,Quintile 2,2014,0.458052381,0.111375,0.03464,5.025180952,0.25172381,0.361885714,0.159713636,0.1696,0.38867619,147.6190476,147.6190476,147.6190476,558.8181818,296.4761905,138.6666667,0.132038889,0.904108333,0.742,0.007488889,0.373263158
Togo,TGO,Quintile 3,2014,0.676931579,0.14863,0.011635294,6.1366,0.163761905,0.256380952,0.100245833,0.1287875,0.337225,151.4285714,151.4285714,151.4285714,416,214.25,133.35,0.079019048,0.943338462,0.72548,0.00305,0.298090476
Togo,TGO,Quintile 4,2014,0.74633,0.300626087,0.145625,8.054653846,0.095676923,0.138619231,0.035911111,0.089752,0.298465,165.0384615,165.0384615,165.0384615,268,168.64,119.25,0.025852381,0.975576923,0.837066667,0.06516,0.204247619
Togo,TGO,Quintile 5,2014,0.844877778,0.515290909,0.32819,9.783566667,0.050425,0.076641667,0.026333333,0.103841667,0.28943,398.4166667,398.4166667,398.4166667,341.5,297.25,234.2,0.030791667,0.970128571,0.845016667,0.162488889,0.11883125
Uruguay,URY,Quintile 1,2014,0.951122222,0.417333333,0.093228571,,,,0.009233333,0.0779,0.339266667,,,,,,,,,,,
Uruguay,URY,Quintile 2,2014,0.984922222,0.603788889,0.229285714,,,,0.005166667,0.078166667,0.2229,,,,,,,,,,,
Uruguay,URY,Quintile 3,2014,0.983575,0.701325,0.3091125,,,,0.0068,0.026566667,0.192166667,,,,,,,,,,,
Uruguay,URY,Quintile 4,2014,0.988142857,0.833388889,0.4545375,,,,0.003566667,0.0209,0.141733333,,,,,,,,,,,
Uruguay,URY,Quintile 5,2014,0.9877125,0.920457143,0.606425,,,,0.0133,0.009733333,0.100833333,,,,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 1,2014,0.910866667,0.723533333,0.601033333,,,,0.0256,0.07,0.2019,,,,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 2,2014,0.941266667,0.7768,0.6367,,,,0.0177,0.0587,0.2024,,,,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 3,2014,0.9523,0.806733333,0.7077,,,,0.0097,0.0427,0.184,,,,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 4,2014,0.96,0.847,0.7601,,,,0.012,0.0389,0.1256,,,,,,,,,,,
"Venezuela, B. R.",VEN,Quintile 5,2014,0.968,0.8618,0.824833333,,,,0.0053,0.0361,0.16,,,,,,,,,,,
Viet Nam,VNM,Quintile 1,2014,0.907431579,0.580255556,0.18026875,,0.020609524,0.082419048,0.054034783,0.173327273,0.520925,173.8095238,173.8095238,173.8095238,235.3913043,186.8636364,138.95,0.029795455,0.96346,0.65775,0.062205,0.026330435
Viet Nam,VNM,Quintile 2,2014,0.985789474,0.82679,0.4118,,0.008352174,0.019921739,0.019276923,0.049033333,0.29427,133.6521739,133.6521739,133.6521739,136.1538462,120.6190476,100.15,0.012547826,0.982356522,0.76987,0.14635,0.001480769
Viet Nam,VNM,Quintile 3,2014,0.98515,0.859209524,0.571885714,,0.004518519,0.015085185,0.006896296,0.0388125,0.250228571,121.1111111,121.1111111,121.1111111,128,103.625,97.38095238,0.011483333,0.993224,0.849086957,0.26482963,0.002959259
Viet Nam,VNM,Quintile 4,2014,0.98845625,0.920455,0.680859091,,0.002545833,0.0119125,0.011880769,0.01716,0.132104762,154.5,154.5,154.5,145.6153846,118.44,102.2857143,0.011520833,1,0.910708333,0.3001375,0.009692308
Viet Nam,VNM,Quintile 5,2014,0.9844,0.975794118,0.89716,,0.00354,0.00354,0.009233333,0.0186,0.075782353,154.45,154.45,154.45,174,134.9,101.5882353,0.006969565,0.997819048,0.984947368,0.532484211,0.003708
Zimbabwe,ZWE,Quintile 1,2014,0.728656,0.434345455,0.005076471,,0.004808696,0.030008696,0.104523333,0.235184615,0.600915385,170.2173913,170.2173913,170.2173913,578.8,183.1153846,213.2307692,0.060063333,0.693456,0.77038,,0.279756667
Zimbabwe,ZWE,Quintile 2,2014,0.831548276,0.579571429,0.013708696,,0.004003571,0.022275,0.080013333,0.142172414,0.529156667,160.6428571,160.6428571,160.6428571,578.3333333,175.7931034,219.3333333,0.04219,0.81521,0.81156,,0.228413333
Zimbabwe,ZWE,Quintile 3,2014,0.879575,0.656828571,0.034121739,,0.004539286,0.016782143,0.052533333,0.1197,0.479948276,185.3214286,185.3214286,185.3214286,535.3333333,180.7857143,267.137931,0.029716667,0.86021,0.867948,,0.18362
Zimbabwe,ZWE,Quintile 4,2014,0.900313793,0.7529375,0.062672414,,0.001394595,0.007472973,0.057791892,0.143296296,0.544011765,214,214,214,313.6756757,126.8888889,173.6470588,0.028652778,0.874394444,0.897410714,,0.151035135
Zimbabwe,ZWE,Quintile 5,2014,0.962865385,0.91486,0.274626087,,0.001573333,0.00568,0.020281081,0.056705,0.394224138,252.7333333,252.7333333,252.7333333,338.3513514,154.6,244.3448276,0.00879375,0.961923333,0.97105,,0.068143243
Afghanistan,AFG,Quintile 1,2015,0.453085075,0.281406897,0.157069643,3.437113043,0.603553623,0.63497971,0.384811111,0.435166667,0.661066667,268.2463768,268.2463768,268.2463768,,,,0.338629268,0.843183333,0.855127273,0.041705556,0.284044737
Afghanistan,AFG,Quintile 2,2015,0.480610526,0.303188889,0.166452055,3.55411134,0.598158763,0.630874227,0.413855556,0.3946,0.565277778,229.9587629,229.9587629,229.9587629,,,,0.353325,0.894114286,0.888625641,0.051731,0.248182828
Afghanistan,AFG,Quintile 3,2015,0.459798851,0.310959211,0.180981159,3.812439785,0.587475269,0.612275269,0.435522222,0.473722222,0.621711111,235.7096774,235.7096774,235.7096774,,,,0.337519231,0.878014035,0.911476923,0.058863918,0.247777
Afghanistan,AFG,Quintile 4,2015,0.602105376,0.39057,0.269834783,4.992642553,0.471124468,0.512597872,0.309355556,0.311266667,0.527977778,233.4361702,233.4361702,233.4361702,,,,0.236240741,0.909335,0.935901961,0.109389423,0.208515888
Afghanistan,AFG,Quintile 5,2015,0.775810526,0.613356061,0.480727869,7.613065823,0.288402532,0.305910127,0.167733333,0.223644444,0.3739,237.4936709,237.4936709,237.4936709,,,,0.113365432,0.953689474,0.944070149,0.20289875,0.172495455
Algeria,DZA,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Quintile 1,2015,0.195921739,0.037990909,0.016142105,3.020080645,0.43036129,0.58556129,0.451418182,0.336855882,0.593780952,162.1935484,162.1935484,162.1935484,337.2363636,169.2647059,190.7142857,,,,,
Angola,AGO,Quintile 2,2015,0.31057561,0.079905882,0.01279,4.185862222,0.286662222,0.42776,0.3564,0.263879545,0.499868421,151.2888889,151.2888889,151.2888889,352.8392857,139.2045455,121.7894737,,,,,
Angola,AGO,Quintile 3,2015,0.585272727,0.239464103,0.070684848,6.612188,0.115564,0.18203,0.214514516,0.169052273,0.259675,153.7,153.7,153.7,300.8548387,140.4772727,135.675,,,,,
Angola,AGO,Quintile 4,2015,0.773607407,0.45023913,0.229584211,8.682085185,0.044744444,0.067911111,0.139513462,0.086496,0.158646154,196.7037037,196.7037037,196.7037037,255.9807692,199.56,170.8846154,,,,,
Angola,AGO,Quintile 5,2015,0.8777,0.701066667,0.503141667,10.81745909,0.027313636,0.034259091,0.074972222,0.057511111,0.092883333,232.8181818,232.8181818,232.8181818,261.7222222,250,221.6666667,,,,,
Armenia,ARM,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Austria,AUT,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,Quintile 1,2015,0.597723077,0.150215385,0.005791667,,0.008388235,0.075935294,0.078125,0.1477,0.509844444,121.4705882,121.4705882,121.4705882,190.25,150.5882353,102.2222222,,,,,
Belize,BLZ,Quintile 2,2015,0.699726667,0.271521429,0.073407692,,0,0.027955,0.058542857,0.123995238,0.446872727,95.2,95.2,95.2,122.6785714,91.95238095,72.72727273,,,,,
Belize,BLZ,Quintile 3,2015,0.771614286,0.351135714,0.117621429,,0,0.016494737,0.0193,0.086105263,0.4319,102.8421053,102.8421053,102.8421053,113.3928571,93.42105263,63.72727273,,,,,
Belize,BLZ,Quintile 4,2015,0.803246154,0.508553846,0.1677,,0,0.008195,0.022008,0.0431125,0.1362875,92.4,92.4,92.4,117.2,87.75,67.25,,,,,
Belize,BLZ,Quintile 5,2015,0.8853,0.6785,0.298675,,0,0.00411875,0.008577273,0.02055,0.0867125,83.375,83.375,83.375,102.9545455,84,65.375,,,,,
Bolivia,BOL,Quintile 1,2015,0.951377778,0.819911111,0.552114286,,,,0.0451,0.078566667,0.189633333,,,,,,,,,,,
Bolivia,BOL,Quintile 2,2015,0.973255556,0.889888889,0.5740875,,,,0.037666667,0.043866667,0.154633333,,,,,,,,,,,
Bolivia,BOL,Quintile 3,2015,0.970322222,0.899411111,0.6546,,,,0.047733333,0.036,0.1649,,,,,,,,,,,
Bolivia,BOL,Quintile 4,2015,0.972922222,0.882388889,0.716133333,,,,0.034133333,0.051233333,0.1513,,,,,,,,,,,
Bolivia,BOL,Quintile 5,2015,0.971366667,0.914366667,0.729,,,,0.031033333,0.0589,0.139066667,,,,,,,,,,,
Botswana,BWA,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Quintile 1,2015,0.749684706,0.670116883,0.381221918,8.457772152,0.038417722,0.07211519,0.01956,0.026334831,0.186142169,396.1265823,396.1265823,396.1265823,635.4,534.6853933,404.5180723,0.283702222,0.906532143,0.811421875,0.059038272,
Brazil,BRA,Quintile 2,2015,0.820523529,0.766484524,0.502217949,9.219281818,0.034242045,0.050497727,0.014314773,0.023880899,0.16937931,396.3863636,396.3863636,396.3863636,434.4886364,393.988764,338.4367816,0.234227778,0.931854651,0.842055263,0.10622809,
Brazil,BRA,Quintile 3,2015,0.87793,0.828675,0.616190278,10.02384588,0.030528235,0.040685882,0.011948649,0.013110959,0.159169118,394.8941176,394.8941176,394.8941176,339.5405405,309.4657534,299.1470588,0.220373333,0.963388732,0.879884,0.168640698,
Brazil,BRA,Quintile 4,2015,0.927898113,0.893654688,0.725528358,10.85273289,0.016052632,0.021421053,0.003892188,0.008508475,0.127294828,449.4078947,449.4078947,449.4078947,283.390625,271.5932203,262.6896552,0.146524444,0.970698413,0.928955882,0.257694805,
Brazil,BRA,Quintile 5,2015,0.955026042,0.952346,0.865841509,12.16971594,0.006055072,0.007723188,0.006042308,0.003352083,0.087784783,368.942029,368.942029,368.942029,261.75,235.25,224.7826087,0.093937778,0.990656364,0.958523729,0.484959701,
Bulgaria,BGR,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 1,2015,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 2,2015,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 3,2015,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 4,2015,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 5,2015,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Quintile 1,2015,0.142068182,0.045289474,0.005157143,2.624525641,0.560453846,0.660646154,0.630213043,0.54246,0.675829032,144.0512821,144.0512821,144.0512821,369.4782609,194.5666667,145.8709677,0.573455172,0.6932125,0.436125,0.001191667,0.737067442
Chad,TCD,Quintile 2,2015,0.162760976,0.049064516,0.021123077,2.860466667,0.566566667,0.639930556,0.585736232,0.546340625,0.663309677,152.4722222,152.4722222,152.4722222,375.4782609,184.734375,143.5806452,0.566267857,0.739471429,0.588925,0,0.705013043
Chad,TCD,Quintile 3,2015,0.161825926,0.042138095,0.036677778,2.506068293,0.641014634,0.690970732,0.578865217,0.510649275,0.719615385,141.2682927,141.2682927,141.2682927,430.9565217,207.6231884,149.1538462,0.534308621,0.8065,0.574475,0,0.728622807
Chad,TCD,Quintile 4,2015,0.177671429,0.06252,0.036914286,2.6753,0.6264025,0.6823725,0.530324638,0.504557143,0.634017391,155.025,155.025,155.025,465.942029,258.6825397,161.1521739,0.500079661,0.856861538,0.5109,0,0.701876271
Chad,TCD,Quintile 5,2015,0.54254,0.350055556,0.254813333,6.553565625,0.335071875,0.364146875,0.324205634,0.215428814,0.327148387,290.4375,290.4375,290.4375,328.9577465,222.3050847,247.483871,0.27122931,0.898038889,0.834711111,0.020975,0.632880357
Chile,CHL,Quintile 1,2015,0.983785106,0.973891304,0.722455814,12.19315417,0.004739583,0.011247917,0.004883019,0.008202273,,552.3125,552.3125,552.3125,831.0754717,339.3636364,,0.000898077,0.989751852,0.948382353,0.32004898,
